2019-02-06 00:01:34.924 [http-nio-8080-exec-6] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> {"id":0,"url":"http://localhost:8080/admin/getUserList","ip":"0:0:0:0:0:0:0:1","httpMethod":"POST","classMethod":"com.forum.controller.AdminController.editUserList","args":"Arg -> (0)execution(Object com.forum.controller.AdminController.editUserList())","reqParams":null,"respParams":"[{\"sid\":\"1068310406818304000\",\"username\":\"admin\",\"password\":\"3e64129af6c5765d78dfb8e8ff6a339003509b4b\",\"nickname\":\"admin\",\"roleId\":1,\"enable\":true,\"sex\":\"0\",\"province\":\"海外\",\"city\":\"\",\"dist\":\"\",\"userImg\":null,\"userBackgroundImg\":\"/images/userBackgroundImg/6f0aa18fe37747518c21e65e8043ae8410683.jpg\",\"authCacheKey\":\"admin\"},{\"sid\":\"1068310406881218560\",\"username\":\"guest\",\"password\":\"3e64129af6c5765d78dfb8e8ff6a339003509b4b\",\"nickname\":\"guest\",\"roleId\":1001,\"enable\":true,\"sex\":\"1\",\"province\":\"海外\",\"city\":\"\",\"dist\":\"\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"guest\"},{\"sid\":\"1072752696303423488\",\"username\":\"222@qq.com\",\"password\":\"c49901a10e2f0a9d1e431c9a93f2e3a8659dbd46\",\"nickname\":\"test\",\"roleId\":1000,\"enable\":true,\"sex\":\"0\",\"province\":\"广东省\",\"city\":\"广州市\",\"dist\":\"天河区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"222@qq.com\"},{\"sid\":\"1072754834454745088\",\"username\":\"111@qq.com\",\"password\":\"579646aad11fae4dd295812fb4526245\",\"nickname\":\"12312\",\"roleId\":1000,\"enable\":true,\"sex\":\"1\",\"province\":\"山西省\",\"city\":\"太原市\",\"dist\":\"市辖区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"111@qq.com\"},{\"sid\":\"1072755841133842432\",\"username\":\"333@qq.com\",\"password\":\"a76a7be415d5d144f188f33202c4ea51\",\"nickname\":\"qewq\",\"roleId\":1000,\"enable\":true,\"sex\":\"1\",\"province\":\"澳门特别行政区\",\"city\":\"澳门半岛\",\"dist\":null,\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"333@qq.com\"},{\"sid\":\"1072756068297347072\",\"username\":\"444@qq.com\",\"password\":\"a76a7be415d5d144f188f33202c4ea51\",\"nickname\":\"4444\",\"roleId\":1000,\"enable\":true,\"sex\":\"1\",\"province\":\"海外\",\"city\":null,\"dist\":null,\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"444@qq.com\"},{\"sid\":\"1072782789897752576\",\"username\":\"11223@qq.com\",\"password\":\"b7d785afb7b606343a9d04ff7bd6e1e8\",\"nickname\":\"HI\",\"roleId\":1000,\"enable\":true,\"sex\":\"0\",\"province\":\"山西省\",\"city\":\"太原市\",\"dist\":\"市辖区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"11223@qq.com\"},{\"sid\":\"1074943630831128576\",\"username\":\"666@qq.com\",\"password\":\"8e1baeee1109eafbe2ae7025757eeed6fdcc7db9\",\"nickname\":\"Hello\",\"roleId\":1000,\"enable\":true,\"sex\":\"0\",\"province\":\"辽宁省\",\"city\":\"沈阳市\",\"dist\":\"市辖区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"666@qq.com\"},{\"sid\":\"1076741554460299264\",\"username\":\"10101@qq.com\",\"password\":\"8e1baeee1109eafbe2ae7025757eeed6fdcc7db9\",\"nickname\":\"hihihih\",\"roleId\":1000,\"enable\":true,\"sex\":\"0\",\"province\":\"山西省\",\"city\":\"太原市\",\"dist\":\"市辖区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"10101@qq.com\"},{\"sid\":\"1077056341580845056\",\"username\":\"888@qq.com\",\"password\":\"bd1836e969145e88390a58f8b5e291ba4fbf1afd\",\"nickname\":\"Hello1\",\"roleId\":1000,\"enable\":true,\"sex\":\"0\",\"province\":\"山西省\",\"city\":\"太原市\",\"dist\":\"市辖区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"888@qq.com\"},{\"sid\":\"1083706768976121856\",\"username\":\"1971594765@qq.com\",\"password\":\"8e1baeee1109eafbe2ae7025757eeed6fdcc7db9\",\"nickname\":\"lili\",\"roleId\":1000,\"enable\":true,\"sex\":\"1\",\"province\":\"广东省\",\"city\":\"珠海市\",\"dist\":\"斗门区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"1971594765@qq.com\"}]","spendTime":6,"logType":"isJsonRequest:true","user":{"sid":"1068310406818304000","username":"admin","password":null,"nickname":"admin","roleId":1,"enable":true,"sex":"0","province":"海外","city":"","dist":"","userImg":null,"userBackgroundImg":"/images/userBackgroundImg/6f0aa18fe37747518c21e65e8043ae8410683.jpg","authCacheKey":"admin"}}
2019-02-06 00:02:17.500 [http-nio-8080-exec-10] INFO  com.forum.service.aspect.ControllerLogAspect - Date : 2019-02-06 12:02:17
2019-02-06 00:02:17.500 [http-nio-8080-exec-9] INFO  com.forum.service.aspect.ControllerLogAspect - Date : 2019-02-06 12:02:17
2019-02-06 00:02:17.501 [http-nio-8080-exec-10] INFO  com.forum.service.aspect.ControllerLogAspect - Request Parameter : [:]
2019-02-06 00:02:17.501 [http-nio-8080-exec-10] INFO  com.forum.service.aspect.ControllerLogAspect - Username : admin
2019-02-06 00:02:17.501 [http-nio-8080-exec-9] INFO  com.forum.service.aspect.ControllerLogAspect - Request Parameter : [:]
2019-02-06 00:02:17.501 [http-nio-8080-exec-9] INFO  com.forum.service.aspect.ControllerLogAspect - Username : admin
2019-02-06 00:02:17.505 [http-nio-8080-exec-10] DEBUG com.forum.mapper.RoleMapper.selectAll - ==>  Preparing: SELECT role_id,role_name FROM f_role 
2019-02-06 00:02:17.505 [http-nio-8080-exec-10] DEBUG com.forum.mapper.RoleMapper.selectAll - ==> Parameters: 
2019-02-06 00:02:17.505 [http-nio-8080-exec-9] DEBUG com.forum.mapper.ForumTypeMapper.selectAll - ==>  Preparing: SELECT type FROM f_forum_type 
2019-02-06 00:02:17.507 [http-nio-8080-exec-9] DEBUG com.forum.mapper.ForumTypeMapper.selectAll - ==> Parameters: 
2019-02-06 00:02:17.508 [http-nio-8080-exec-10] DEBUG com.forum.mapper.RoleMapper.selectAll - <==      Total: 3
2019-02-06 00:02:17.509 [http-nio-8080-exec-9] DEBUG com.forum.mapper.ForumTypeMapper.selectAll - <==      Total: 2
2019-02-06 00:02:17.511 [http-nio-8080-exec-10] INFO  com.forum.service.aspect.ControllerLogAspect - Finish Method Spend Time : 11ms
2019-02-06 00:02:17.511 [http-nio-8080-exec-10] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> response=[com.forum.model.entity.RoleEntity@53d48a18, com.forum.model.entity.RoleEntity@7f7133ea, com.forum.model.entity.RoleEntity@173d5dbd]
2019-02-06 00:02:17.512 [http-nio-8080-exec-9] INFO  com.forum.service.aspect.ControllerLogAspect - Finish Method Spend Time : 12ms
2019-02-06 00:02:17.512 [http-nio-8080-exec-9] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> response=[com.forum.model.entity.ForumTypeEntity@66b105e9, com.forum.model.entity.ForumTypeEntity@6d69fd12]
2019-02-06 00:02:17.514 [http-nio-8080-exec-9] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> {"id":0,"url":"http://localhost:8080/admin/getForumType","ip":"0:0:0:0:0:0:0:1","httpMethod":"POST","classMethod":"com.forum.controller.AdminController.getForumType","args":"Arg -> (0)execution(Object com.forum.controller.AdminController.getForumType())","reqParams":null,"respParams":"[{\"type\":\"公益\"},{\"type\":\"寻物\"}]","spendTime":13,"logType":"isJsonRequest:true","user":{"sid":"1068310406818304000","username":"admin","password":null,"nickname":"admin","roleId":1,"enable":true,"sex":"0","province":"海外","city":"","dist":"","userImg":null,"userBackgroundImg":"/images/userBackgroundImg/6f0aa18fe37747518c21e65e8043ae8410683.jpg","authCacheKey":"admin"}}
2019-02-06 00:02:17.515 [http-nio-8080-exec-10] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> {"id":0,"url":"http://localhost:8080/admin/getRole","ip":"0:0:0:0:0:0:0:1","httpMethod":"POST","classMethod":"com.forum.controller.AdminController.getRole","args":"Arg -> (0)execution(Object com.forum.controller.AdminController.getRole())","reqParams":null,"respParams":"[{\"roleId\":1,\"roleName\":\"admin\"},{\"roleId\":1000,\"roleName\":\"普通用户\"},{\"roleId\":1001,\"roleName\":\"论坛管理员\"}]","spendTime":13,"logType":"isJsonRequest:true","user":{"sid":"1068310406818304000","username":"admin","password":null,"nickname":"admin","roleId":1,"enable":true,"sex":"0","province":"海外","city":"","dist":"","userImg":null,"userBackgroundImg":"/images/userBackgroundImg/6f0aa18fe37747518c21e65e8043ae8410683.jpg","authCacheKey":"admin"}}
2019-02-06 00:02:18.126 [http-nio-8080-exec-1] INFO  com.forum.service.aspect.ControllerLogAspect - Date : 2019-02-06 12:02:18
2019-02-06 00:02:18.127 [http-nio-8080-exec-1] INFO  com.forum.service.aspect.ControllerLogAspect - Request Parameter : [:]
2019-02-06 00:02:18.127 [http-nio-8080-exec-1] INFO  com.forum.service.aspect.ControllerLogAspect - Username : admin
2019-02-06 00:02:18.127 [http-nio-8080-exec-1] DEBUG com.forum.mapper.UserMapper.selectAllFromTable - ==>  Preparing: select * from f_user 
2019-02-06 00:02:18.128 [http-nio-8080-exec-1] DEBUG com.forum.mapper.UserMapper.selectAllFromTable - ==> Parameters: 
2019-02-06 00:02:18.130 [http-nio-8080-exec-1] DEBUG com.forum.mapper.UserMapper.selectAllFromTable - <==      Total: 11
2019-02-06 00:02:18.131 [http-nio-8080-exec-1] INFO  com.forum.service.aspect.ControllerLogAspect - Finish Method Spend Time : 5ms
2019-02-06 00:02:18.131 [http-nio-8080-exec-1] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> response=[com.forum.model.entity.UserEntity@7964a065, com.forum.model.entity.UserEntity@62a0186c, com.forum.model.entity.UserEntity@723c1da7, com.forum.model.entity.UserEntity@23cc5187, com.forum.model.entity.UserEntity@7ff7ba13, com.forum.model.entity.UserEntity@1d76aef9, com.forum.model.entity.UserEntity@f3549d5, com.forum.model.entity.UserEntity@4e3461dd, com.forum.model.entity.UserEntity@cd16d2a, com.forum.model.entity.UserEntity@24f81b2f, com.forum.model.entity.UserEntity@1269584]
2019-02-06 00:02:18.132 [http-nio-8080-exec-1] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> {"id":0,"url":"http://localhost:8080/admin/getUserList","ip":"0:0:0:0:0:0:0:1","httpMethod":"POST","classMethod":"com.forum.controller.AdminController.editUserList","args":"Arg -> (0)execution(Object com.forum.controller.AdminController.editUserList())","reqParams":null,"respParams":"[{\"sid\":\"1068310406818304000\",\"username\":\"admin\",\"password\":\"3e64129af6c5765d78dfb8e8ff6a339003509b4b\",\"nickname\":\"admin\",\"roleId\":1,\"enable\":true,\"sex\":\"0\",\"province\":\"海外\",\"city\":\"\",\"dist\":\"\",\"userImg\":null,\"userBackgroundImg\":\"/images/userBackgroundImg/6f0aa18fe37747518c21e65e8043ae8410683.jpg\",\"authCacheKey\":\"admin\"},{\"sid\":\"1068310406881218560\",\"username\":\"guest\",\"password\":\"3e64129af6c5765d78dfb8e8ff6a339003509b4b\",\"nickname\":\"guest\",\"roleId\":1001,\"enable\":true,\"sex\":\"1\",\"province\":\"海外\",\"city\":\"\",\"dist\":\"\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"guest\"},{\"sid\":\"1072752696303423488\",\"username\":\"222@qq.com\",\"password\":\"c49901a10e2f0a9d1e431c9a93f2e3a8659dbd46\",\"nickname\":\"test\",\"roleId\":1000,\"enable\":true,\"sex\":\"0\",\"province\":\"广东省\",\"city\":\"广州市\",\"dist\":\"天河区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"222@qq.com\"},{\"sid\":\"1072754834454745088\",\"username\":\"111@qq.com\",\"password\":\"579646aad11fae4dd295812fb4526245\",\"nickname\":\"12312\",\"roleId\":1000,\"enable\":true,\"sex\":\"1\",\"province\":\"山西省\",\"city\":\"太原市\",\"dist\":\"市辖区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"111@qq.com\"},{\"sid\":\"1072755841133842432\",\"username\":\"333@qq.com\",\"password\":\"a76a7be415d5d144f188f33202c4ea51\",\"nickname\":\"qewq\",\"roleId\":1000,\"enable\":true,\"sex\":\"1\",\"province\":\"澳门特别行政区\",\"city\":\"澳门半岛\",\"dist\":null,\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"333@qq.com\"},{\"sid\":\"1072756068297347072\",\"username\":\"444@qq.com\",\"password\":\"a76a7be415d5d144f188f33202c4ea51\",\"nickname\":\"4444\",\"roleId\":1000,\"enable\":true,\"sex\":\"1\",\"province\":\"海外\",\"city\":null,\"dist\":null,\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"444@qq.com\"},{\"sid\":\"1072782789897752576\",\"username\":\"11223@qq.com\",\"password\":\"b7d785afb7b606343a9d04ff7bd6e1e8\",\"nickname\":\"HI\",\"roleId\":1000,\"enable\":true,\"sex\":\"0\",\"province\":\"山西省\",\"city\":\"太原市\",\"dist\":\"市辖区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"11223@qq.com\"},{\"sid\":\"1074943630831128576\",\"username\":\"666@qq.com\",\"password\":\"8e1baeee1109eafbe2ae7025757eeed6fdcc7db9\",\"nickname\":\"Hello\",\"roleId\":1000,\"enable\":true,\"sex\":\"0\",\"province\":\"辽宁省\",\"city\":\"沈阳市\",\"dist\":\"市辖区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"666@qq.com\"},{\"sid\":\"1076741554460299264\",\"username\":\"10101@qq.com\",\"password\":\"8e1baeee1109eafbe2ae7025757eeed6fdcc7db9\",\"nickname\":\"hihihih\",\"roleId\":1000,\"enable\":true,\"sex\":\"0\",\"province\":\"山西省\",\"city\":\"太原市\",\"dist\":\"市辖区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"10101@qq.com\"},{\"sid\":\"1077056341580845056\",\"username\":\"888@qq.com\",\"password\":\"bd1836e969145e88390a58f8b5e291ba4fbf1afd\",\"nickname\":\"Hello1\",\"roleId\":1000,\"enable\":true,\"sex\":\"0\",\"province\":\"山西省\",\"city\":\"太原市\",\"dist\":\"市辖区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"888@qq.com\"},{\"sid\":\"1083706768976121856\",\"username\":\"1971594765@qq.com\",\"password\":\"8e1baeee1109eafbe2ae7025757eeed6fdcc7db9\",\"nickname\":\"lili\",\"roleId\":1000,\"enable\":true,\"sex\":\"1\",\"province\":\"广东省\",\"city\":\"珠海市\",\"dist\":\"斗门区\",\"userImg\":null,\"userBackgroundImg\":null,\"authCacheKey\":\"1971594765@qq.com\"}]","spendTime":6,"logType":"isJsonRequest:true","user":{"sid":"1068310406818304000","username":"admin","password":null,"nickname":"admin","roleId":1,"enable":true,"sex":"0","province":"海外","city":"","dist":"","userImg":null,"userBackgroundImg":"/images/userBackgroundImg/6f0aa18fe37747518c21e65e8043ae8410683.jpg","authCacheKey":"admin"}}
2019-02-06 00:02:34.397 [http-nio-8080-exec-5] INFO  com.forum.service.aspect.ControllerLogAspect - Date : 2019-02-06 12:02:34
2019-02-06 00:02:34.397 [http-nio-8080-exec-5] INFO  com.forum.service.aspect.ControllerLogAspect - Request Parameter : [:]
2019-02-06 00:02:34.397 [http-nio-8080-exec-5] INFO  com.forum.service.aspect.ControllerLogAspect - Username : admin
2019-02-06 00:02:34.398 [http-nio-8080-exec-5] DEBUG com.forum.mapper.ForumTypeMapper.selectAll - ==>  Preparing: SELECT type FROM f_forum_type 
2019-02-06 00:02:34.398 [http-nio-8080-exec-5] DEBUG com.forum.mapper.ForumTypeMapper.selectAll - ==> Parameters: 
2019-02-06 00:02:34.399 [http-nio-8080-exec-6] INFO  com.forum.service.aspect.ControllerLogAspect - Date : 2019-02-06 12:02:34
2019-02-06 00:02:34.399 [http-nio-8080-exec-6] INFO  com.forum.service.aspect.ControllerLogAspect - Request Parameter : [:]
2019-02-06 00:02:34.400 [http-nio-8080-exec-6] INFO  com.forum.service.aspect.ControllerLogAspect - Username : admin
2019-02-06 00:02:34.400 [http-nio-8080-exec-5] DEBUG com.forum.mapper.ForumTypeMapper.selectAll - <==      Total: 2
2019-02-06 00:02:34.401 [http-nio-8080-exec-6] DEBUG com.forum.mapper.RoleMapper.selectAll - ==>  Preparing: SELECT role_id,role_name FROM f_role 
2019-02-06 00:02:34.401 [http-nio-8080-exec-6] DEBUG com.forum.mapper.RoleMapper.selectAll - ==> Parameters: 
2019-02-06 00:02:34.401 [http-nio-8080-exec-5] INFO  com.forum.service.aspect.ControllerLogAspect - Finish Method Spend Time : 5ms
2019-02-06 00:02:34.402 [http-nio-8080-exec-5] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> response=[com.forum.model.entity.ForumTypeEntity@23e4d758, com.forum.model.entity.ForumTypeEntity@d11eab3]
2019-02-06 00:02:34.402 [http-nio-8080-exec-6] DEBUG com.forum.mapper.RoleMapper.selectAll - <==      Total: 3
2019-02-06 00:02:34.404 [http-nio-8080-exec-5] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> {"id":0,"url":"http://localhost:8080/admin/getForumType","ip":"0:0:0:0:0:0:0:1","httpMethod":"POST","classMethod":"com.forum.controller.AdminController.getForumType","args":"Arg -> (0)execution(Object com.forum.controller.AdminController.getForumType())","reqParams":null,"respParams":"[{\"type\":\"公益\"},{\"type\":\"寻物\"}]","spendTime":6,"logType":"isJsonRequest:true","user":{"sid":"1068310406818304000","username":"admin","password":null,"nickname":"admin","roleId":1,"enable":true,"sex":"0","province":"海外","city":"","dist":"","userImg":null,"userBackgroundImg":"/images/userBackgroundImg/6f0aa18fe37747518c21e65e8043ae8410683.jpg","authCacheKey":"admin"}}
2019-02-06 00:02:34.404 [http-nio-8080-exec-6] INFO  com.forum.service.aspect.ControllerLogAspect - Finish Method Spend Time : 5ms
2019-02-06 00:02:34.404 [http-nio-8080-exec-6] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> response=[com.forum.model.entity.RoleEntity@6120d308, com.forum.model.entity.RoleEntity@5db6fcb6, com.forum.model.entity.RoleEntity@7ceacf96]
2019-02-06 00:02:34.406 [http-nio-8080-exec-6] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> {"id":0,"url":"http://localhost:8080/admin/getRole","ip":"0:0:0:0:0:0:0:1","httpMethod":"POST","classMethod":"com.forum.controller.AdminController.getRole","args":"Arg -> (0)execution(Object com.forum.controller.AdminController.getRole())","reqParams":null,"respParams":"[{\"roleId\":1,\"roleName\":\"admin\"},{\"roleId\":1000,\"roleName\":\"普通用户\"},{\"roleId\":1001,\"roleName\":\"论坛管理员\"}]","spendTime":6,"logType":"isJsonRequest:true","user":{"sid":"1068310406818304000","username":"admin","password":null,"nickname":"admin","roleId":1,"enable":true,"sex":"0","province":"海外","city":"","dist":"","userImg":null,"userBackgroundImg":"/images/userBackgroundImg/6f0aa18fe37747518c21e65e8043ae8410683.jpg","authCacheKey":"admin"}}
2019-02-06 00:02:34.885 [http-nio-8080-exec-8] INFO  com.forum.service.aspect.ControllerLogAspect - Date : 2019-02-06 12:02:34
2019-02-06 00:02:34.885 [http-nio-8080-exec-8] INFO  com.forum.service.aspect.ControllerLogAspect - Request Parameter : [:]
2019-02-06 00:02:34.885 [http-nio-8080-exec-8] INFO  com.forum.service.aspect.ControllerLogAspect - Username : admin
2019-02-06 00:02:34.886 [http-nio-8080-exec-8] DEBUG com.forum.mapper.UserMapper.selectAllFromTable - ==>  Preparing: select * from f_user 
2019-02-06 00:02:34.886 [http-nio-8080-exec-8] DEBUG com.forum.mapper.UserMapper.selectAllFromTable - ==> Parameters: 
2019-02-06 00:02:34.888 [http-nio-8080-exec-8] DEBUG com.forum.mapper.UserMapper.selectAllFromTable - <==      Total: 11
2019-02-06 00:02:34.889 [http-nio-8080-exec-8] INFO  com.forum.service.aspect.ControllerLogAspect - Finish Method Spend Time : 4ms
2019-02-06 00:02:34.889 [http-nio-8080-exec-8] INFO  com.forum.service.aspect.ControllerLogAspect - Returning >>> response=[com.forum.model.entity.UserEntity@1596c970, com.forum.model.entity.UserEntity@5c7562e1, com.forum.model.entity.UserEntity@796130f5, com.forum.model.entity.UserEntity@76f1e56b, com.forum.model.entity.UserEntity@558f6f8c, com.forum.model.entity.UserEntity@229a6db6, com.forum.model.entity.UserEntity@528c1788, com.forum.model.entity.UserEntity@2b2f6a0f, com.forum.model.entity.UserEntity@5f283e9, com.forum.model.entity.UserEntity@74f4b93c, com.forum.model.entity.UserEntity@4676d07d]
